num	id	mass	px	py	pz	vx	vy	vz	phi	metals	tform	eps
968	33555399	7.07401E-10	-0.309205	-0.0636376	-0.467633	-0.311315	-1.01277	0.569282	-0.0041963	0.0	0.0169832	4.0E-5
969	33555400	7.07401E-10	0.451419	0.257374	0.188085	-0.117023	-0.491522	-0.00797743	-0.0174674	1.0948E-5	0.0169832	4.0E-5
970	33555401	7.07401E-10	-0.40136	0.12569	0.211561	-0.086404	0.507316	-1.23613	-0.00496796	0.0	0.0169832	4.0E-5
971	33555402	7.07401E-10	0.358874	-0.0953614	0.222233	-0.238015	1.47037	-0.457849	-0.00958278	4.45973E-7	0.0169832	4.0E-5
972	33555403	7.07401E-10	0.358955	-0.0952163	0.222279	0.323033	0.749138	-0.694795	-0.00956165	0.0	0.0169832	4.0E-5
973	33555404	7.07401E-10	-0.122189	0.252245	0.383487	0.881084	0.258692	0.596237	-0.0154445	3.3391E-6	0.0169832	4.0E-5
974	33555405	7.07401E-10	0.14958	0.330248	0.381958	-0.141338	0.17683	-7.79914E-4	-0.0223802	0.0	0.0169832	4.0E-5
975	33555406	7.07401E-10	0.295851	-0.175846	0.0205111	0.957485	0.433919	0.45199	-0.00510019	0.0	0.0169832	4.0E-5
976	33555407	7.08308E-10	0.243495	0.0944819	-0.1923	0.48874	1.45102	-0.280224	-0.0044793	0.0	0.0170048	4.0E-5
977	33555408	7.08308E-10	-0.316677	-0.0530538	-0.466189	0.0930164	0.0701264	-0.468102	-0.00472244	0.0	0.0170048	4.0E-5
978	33555409	7.08308E-10	-0.326706	0.207455	-0.242028	0.640989	0.687623	-0.0999693	-0.0190552	0.0	0.0170048	4.0E-5
979	33555410	7.08308E-10	0.454391	0.190901	0.0999138	0.192109	0.0666889	0.272993	-0.0157133	1.24537E-6	0.0170048	4.0E-5
980	33555411	7.08308E-10	0.451156	0.257098	0.188143	-0.0937178	-0.453893	0.404358	-0.0174611	3.19471E-6	0.0170048	4.0E-5
981	33555412	7.08308E-10	-0.361221	0.145691	-0.241111	0.330928	2.0828	1.08429	-0.0161197	0.0	0.0170048	4.0E-5
982	33555413	7.08308E-10	-0.158536	0.248871	0.451723	0.727854	0.0383542	-0.904521	-0.0127563	0.0	0.0170048	4.0E-5
983	33555414	7.08308E-10	-0.122227	0.252454	0.383432	0.606648	0.377891	0.0119653	-0.0154147	0.0	0.0170048	4.0E-5
984	33555415	7.08308E-10	-0.150531	0.232906	0.417244	0.984059	0.844641	-0.230168	-0.0124841	0.0	0.0170048	4.0E-5
985	33555416	7.08308E-10	0.393681	0.303179	0.0716518	-0.485034	0.863004	-0.0942977	-0.0180256	3.89575E-6	0.0170048	4.0E-5
986	33555417	7.08308E-10	0.413442	-0.252644	-0.106899	-0.0547394	-0.198365	0.40211	-0.00505034	1.88642E-6	0.0170048	4.0E-5
987	33555418	7.09248E-10	-0.447447	-0.491911	-0.362967	0.305555	-0.152264	0.191586	-0.0162349	0.0	0.0170263	4.0E-5
988	33555419	7.09248E-10	-0.441672	-0.493885	-0.360944	-0.626399	0.790857	-0.446934	-0.0155936	3.90456E-5	0.0170263	4.0E-5
989	33555420	7.10597E-10	-0.287695	0.170874	-0.189197	0.167207	0.604377	-0.361277	-0.0190042	9.03337E-5	0.0170263	4.0E-5
990	33555421	7.09248E-10	-0.326188	0.207642	-0.242284	0.705796	0.0539102	0.0665205	-0.0194142	1.67922E-6	0.0170263	4.0E-5
991	33555422	7.09248E-10	-0.450898	0.205822	0.0243281	-0.447894	-0.391757	-0.0888444	-0.0134135	0.0	0.0170263	4.0E-5
992	33555423	7.09248E-10	-0.361398	0.167699	-0.237902	0.206226	-0.779194	0.66156	-0.0184271	6.4992E-6	0.0170263	4.0E-5
993	33555424	7.09248E-10	0.426979	-0.118679	0.20669	-0.680436	-0.425603	-0.634619	-0.00672446	0.0	0.0170263	4.0E-5
994	33555425	7.09248E-10	0.106622	0.357472	0.459975	0.685606	0.0392459	-0.773799	-0.0225699	0.0	0.0170263	4.0E-5
995	33555426	7.09248E-10	0.10658	0.357877	0.459793	0.0448285	0.62987	-0.532829	-0.0228897	7.20272E-7	0.0170263	4.0E-5
996	33555427	7.09248E-10	0.147194	0.357097	0.426831	0.0223796	-0.161809	0.231886	-0.0242078	0.0	0.0170263	4.0E-5
997	33555428	7.09248E-10	-0.283937	0.420953	-0.077138	-0.05541	0.324812	-0.109762	-0.0116645	0.0	0.0170263	4.0E-5
998	33555429	7.10224E-10	-0.441632	-0.484344	-0.366295	-0.718599	-0.54971	-0.23084	-0.0170484	5.25221E-5	0.0170479	4.0E-5
999	33555430	7.10224E-10	-0.256866	0.226876	-0.203838	0.821411	-0.709199	-0.538866	-0.0192403	0.0	0.0170479	4.0E-5
1000	33555431	7.10224E-10	-0.256484	0.226867	-0.203527	-0.131637	-0.071658	-0.0104871	-0.0193924	0.0	0.0170479	4.0E-5
1001	33555432	7.14143E-10	-0.32585	0.207678	-0.242242	0.212144	-0.453048	0.990919	-0.0193856	1.58697E-4	0.0170479	4.0E-5
1002	33555433	7.10224E-10	0.340747	-0.497799	-0.0782143	0.840216	-0.0698845	-0.0217141	-0.00918459	0.0	0.0170479	4.0E-5
1003	33555434	7.10224E-10	-0.223193	-0.422092	-0.478708	-0.873831	-0.337625	0.627892	-0.0064062	0.0	0.0170479	4.0E-5
1004	33555435	7.10224E-10	-0.361693	0.145423	-0.240936	0.210466	1.20344	1.18356	-0.0161095	1.34898E-8	0.0170479	4.0E-5
1005	33555436	7.10224E-10	-0.349922	0.182813	-0.243889	0.477788	0.369463	0.65903	-0.0161996	0.0	0.0170479	4.0E-5
1006	33555437	7.10224E-10	0.178023	0.342314	0.427696	0.280473	-0.0300585	-0.0544233	-0.0268777	8.38118E-7	0.0170479	4.0E-5
1007	33555438	7.10224E-10	0.106485	0.357899	0.459575	0.833144	-0.567937	-1.51905	-0.0227738	0.0	0.0170479	4.0E-5
1008	33555439	7.10224E-10	-0.0885353	0.230522	-0.225598	-0.769828	0.40367	-0.56647	-0.00968105	0.0	0.0170479	4.0E-5
1009	33555440	7.10224E-10	-0.0884821	0.230682	-0.225414	-0.85533	0.245919	-1.1424	-0.00967149	0.0	0.0170479	4.0E-5
1010	33555441	7.10224E-10	0.413442	-0.252644	-0.106899	-0.0547394	-0.198365	0.40211	-0.00505033	2.54348E-6	0.0170479	4.0E-5
1011	33555442	7.10224E-10	0.347642	-0.0745284	0.236371	0.228089	-0.321485	-0.399121	-0.00798536	0.0	0.0170479	4.0E-5
1012	33555443	7.11238E-10	-0.441745	-0.494076	-0.36068	-1.01626	1.04493	-0.716883	-0.0153436	0.0	0.0170694	4.0E-5
1013	33555444	7.11238E-10	0.101118	-0.0419808	0.056033	-0.137181	0.412322	0.514378	-3.14441E-4	6.08084E-6	0.0170694	4.0E-5
1014	33555445	7.11238E-10	0.338465	-0.0119657	0.103292	0.0940644	0.426137	0.442516	-0.00838034	0.0	0.0170694	4.0E-5
1015	33555446	7.11238E-10	-0.287858	0.171156	-0.18889	0.00106917	0.698329	-1.20755	-0.018832	0.0	0.0170694	4.0E-5
1016	33555447	7.11238E-10	-0.0587119	-0.130496	0.118801	0.349188	0.547268	-0.195216	0.00101111	0.0	0.0170694	4.0E-5
1017	33555448	7.11238E-10	-0.2265	-0.425446	-0.475754	0.0649012	0.140662	0.552869	-0.00651305	0.0	0.0170694	4.0E-5
1018	33555449	7.11238E-10	-0.401294	0.125754	0.211404	0.30583	0.421899	-0.558467	-0.00503054	0.0	0.0170694	4.0E-5
1019	33555450	7.11238E-10	0.426977	-0.118844	0.206534	-0.465304	-0.454832	-0.0594423	-0.00672179	0.0	0.0170694	4.0E-5
1020	33555451	7.11238E-10	0.149652	0.330229	0.381946	-0.2707	0.223756	0.301206	-0.0223723	0.0	0.0170694	4.0E-5
1021	33555452	7.11238E-10	0.0759538	-0.365231	0.32215	-0.547329	-0.469331	-0.308556	-0.00812391	0.0	0.0170694	4.0E-5
1022	33555453	7.12294E-10	-0.223173	-0.422001	-0.478668	-0.508307	-0.235532	0.617109	-0.00643042	0.0	0.017091	4.0E-5
1023	33555454	7.12294E-10	-0.361567	0.145931	-0.241067	-0.130856	0.229909	0.232585	-0.0162533	2.39642E-5	0.017091	4.0E-5
1024	33555455	7.12294E-10	-0.335768	0.137484	-0.220169	0.241145	1.41007	1.24064	-0.0150711	0.0	0.017091	4.0E-5
1025	33555456	7.12294E-10	-0.309414	0.159326	-0.242384	0.0780012	1.67244	0.764463	-0.0156003	0.0	0.017091	4.0E-5
1026	33555457	7.12294E-10	0.11341	0.31605	0.224082	0.758269	0.289225	0.103813	-0.0201722	1.28639E-5	0.017091	4.0E-5
1027	33555458	7.12294E-10	0.393499	0.303196	0.0715817	-0.51385	0.276865	-0.0895147	-0.0181323	9.16676E-6	0.017091	4.0E-5
1028	33555459	7.12294E-10	0.246834	0.123533	-0.0606084	1.10192	1.08417	-0.170116	-0.0071241	0.0	0.017091	4.0E-5
1029	33555460	7.13395E-10	0.101118	-0.0419808	0.056033	-0.137181	0.412322	0.514378	-3.14432E-4	6.08084E-6	0.0171125	4.0E-5
1030	33555461	7.13395E-10	-0.282842	0.160783	-0.204854	-0.205232	1.20367	0.589721	-0.0173894	0.0	0.0171125	4.0E-5
1031	33555462	7.13395E-10	-0.256598	0.226843	-0.203791	0.53046	-0.245153	-0.359095	-0.0193902	0.0	0.0171125	4.0E-5
1032	33555463	7.13395E-10	-0.255798	0.226675	-0.20385	-0.148972	-0.393721	-0.0129766	-0.0192447	0.0	0.0171125	4.0E-5
1033	33555464	7.13395E-10	0.0884338	0.294081	0.339044	-0.039573	0.38676	-0.522237	-0.0186379	0.0	0.0171125	4.0E-5
1034	33555465	7.13395E-10	-0.434413	-0.193377	-0.49569	-0.383275	-0.666601	0.446797	-0.00110181	0.0	0.0171125	4.0E-5
1035	33555466	7.13395E-10	-0.316248	-0.0532609	-0.465912	0.108901	0.705146	-0.0599323	-0.00443365	0.0	0.0171125	4.0E-5
1036	33555467	7.13395E-10	0.451503	0.257349	0.188424	0.605524	-0.614182	-0.440791	-0.017163	0.0	0.0171125	4.0E-5
1037	33555468	7.13395E-10	-0.295576	0.450567	-0.0764702	-0.791214	0.336925	-0.633808	-0.0123817	0.0	0.0171125	4.0E-5
1038	33555469	7.13395E-10	-0.36144	0.145344	-0.240976	0.0451523	2.5909	1.50753	-0.0159998	0.0	0.0171125	4.0E-5
1039	33555470	7.13395E-10	-0.36197	0.167981	-0.238432	-0.291093	-0.0175933	1.51706	-0.0177534	0.0	0.0171125	4.0E-5
1040	33555471	7.13395E-10	0.0129963	-0.34876	0.360452	0.256463	-0.628394	-0.233266	-0.0065528	0.0	0.0171125	4.0E-5
1041	33555472	7.13395E-10	0.358178	-0.0937207	0.222538	0.249554	0.142921	-0.630622	-0.00935097	0.0	0.0171125	4.0E-5
1042	33555473	7.13395E-10	0.136258	-0.262998	-0.039525	0.720657	-0.0930649	0.247794	0.00228758	0.0	0.0171125	4.0E-5
1043	33555474	7.13395E-10	0.175674	0.143351	-0.00649508	1.16599	0.670671	0.0481252	-0.00385371	0.0	0.0171125	4.0E-5
1044	33555475	7.14546E-10	0.413294	-0.392253	-0.304125	0.372313	-1.2004	0.61819	-0.00549332	0.0	0.0171341	4.0E-5
1045	33555476	7.15861E-10	-0.287699	0.170875	-0.189183	0.164366	0.605671	-0.341411	-0.019013	9.03337E-5	0.0171341	4.0E-5
1046	33555477	7.14546E-10	0.324984	0.032584	-0.418199	0.232283	0.0255295	0.436598	-0.00126678	0.0	0.0171341	4.0E-5
1047	33555478	7.14546E-10	0.451539	0.257583	0.188261	0.154667	0.548675	-0.485135	-0.017186	0.0	0.0171341	4.0E-5
1048	33555479	7.14546E-10	0.176812	0.342479	0.427679	-1.18182	0.759311	-0.752993	-0.0273424	1.85265E-6	0.0171341	4.0E-5
1049	33555480	7.14546E-10	0.106252	0.357683	0.460326	1.20034	0.00446786	-1.96208	-0.0225903	0.0	0.0171341	4.0E-5
1050	33555481	7.14546E-10	-0.21344	0.212859	-0.243442	-0.672807	0.407345	0.174289	-0.0173189	0.0	0.0171341	4.0E-5
1051	33555482	7.14546E-10	-0.0851307	0.234513	0.0117035	-0.670572	-0.0787162	-0.549622	-0.00909472	0.0	0.0171341	4.0E-5
1052	33555483	7.15753E-10	-0.282512	0.160712	-0.204683	-0.411098	0.839503	0.13003	-0.017362	0.0	0.0171557	4.0E-5
1053	33555484	7.15753E-10	-0.282496	0.160584	-0.204452	-0.126686	1.35592	-0.0755738	-0.0172822	0.0	0.0171557	4.0E-5
1054	33555485	7.15753E-10	0.244292	0.0949073	-0.192217	0.46692	0.93308	-0.110822	-0.00473599	2.13116E-6	0.0171557	4.0E-5
1055	33555486	7.15753E-10	-0.360148	-0.0540811	-0.41161	0.00141307	0.124357	-0.984435	-0.00456086	0.0	0.0171557	4.0E-5
1056	33555487	7.15753E-10	-0.22274	-0.391192	-0.473814	0.285981	-0.621187	0.801924	-0.00597832	0.0	0.0171557	4.0E-5
1057	33555488	7.15753E-10	0.106639	0.357801	0.460072	-0.128276	1.34696	-0.920893	-0.0227767	0.0	0.0171557	4.0E-5
1058	33555489	7.15753E-10	0.14745	0.357329	0.426651	0.319324	-1.07711	0.39906	-0.0240328	2.41585E-6	0.0171557	4.0E-5
1059	33555490	7.15753E-10	0.347686	-0.0745024	0.236271	-0.175872	0.168767	-0.592273	-0.00799082	0.0	0.0171557	4.0E-5
1060	33555491	7.15753E-10	0.246807	0.123553	-0.0607311	1.27866	0.805561	-0.157571	-0.00710396	0.0	0.0171557	4.0E-5
1061	33555492	7.1702E-10	-0.447926	-0.296431	-0.448896	0.702109	-0.605073	0.196423	-0.00710107	0.0	0.0171772	4.0E-5
1062	33555493	7.1702E-10	0.338608	-0.0117455	0.103221	-0.329951	0.387831	0.844714	-0.00837732	0.0	0.0171772	4.0E-5
1063	33555494	7.1702E-10	-0.250346	0.22157	-0.190056	-0.823622	-0.0493505	-0.541348	-0.0184821	5.68042E-7	0.0171772	4.0E-5
1064	33555495	7.1702E-10	-0.309162	-0.0639787	-0.46748	-1.06421	-0.141855	0.505136	-0.0042761	1.47355E-6	0.0171772	4.0E-5
1065	33555496	7.1702E-10	-0.0587161	-0.130762	0.118846	1.35804	0.551804	-0.375855	9.92024E-4	0.0	0.0171772	4.0E-5
1066	33555497	7.1702E-10	-0.335629	0.480455	-0.0895027	0.530974	-0.882445	-0.0438366	-0.0101779	1.60745E-5	0.0171772	4.0E-5
1067	33555498	7.1702E-10	0.273658	0.137	-0.0869823	-0.551279	-0.0267509	0.543475	-0.0083313	0.0	0.0171772	4.0E-5
1068	33555499	7.1702E-10	-0.438424	-0.46772	0.432163	0.264038	-0.401791	1.01655	-0.00781039	0.0	0.0171772	4.0E-5
1069	33555500	7.2214E-10	-0.361302	0.167884	-0.238	0.459164	0.384694	0.363705	-0.0185312	2.31081E-4	0.0171772	4.0E-5
1070	33555501	7.1702E-10	0.115136	0.368706	0.156572	0.0915252	-0.231798	0.451543	-0.0171997	0.0	0.0171772	4.0E-5
1071	33555502	7.1702E-10	-0.158742	0.248932	0.452031	0.0863102	-0.183663	-0.830596	-0.0127619	0.0	0.0171772	4.0E-5
1072	33555503	7.1702E-10	0.106574	0.357925	0.460005	0.0598135	0.295966	-0.903196	-0.0228557	1.96852E-7	0.0171772	4.0E-5
1073	33555504	7.18355E-10	0.495007	-0.45961	-0.277505	0.108768	0.130243	0.161502	-0.0111504	0.0	0.0171988	4.0E-5
1074	33555505	7.18355E-10	0.494801	-0.459444	-0.277616	0.351251	-0.338204	0.247348	-0.0111367	0.0	0.0171988	4.0E-5
1075	33555506	7.18355E-10	0.326038	0.0316669	-0.418911	0.340302	0.501523	0.319738	-0.00172228	0.0	0.0171988	4.0E-5
1076	33555507	7.18355E-10	-0.309172	-0.0639358	-0.467586	-0.947878	-0.405887	0.128767	-0.00432214	4.42863E-6	0.0171988	4.0E-5
1077	33555508	7.18355E-10	-0.305182	0.219146	-0.255028	0.712567	-0.159565	1.25026	-0.0204271	1.55646E-6	0.0171988	4.0E-5
1078	33555509	7.18355E-10	-0.327102	0.207018	-0.242164	0.868532	-0.666428	-0.24394	-0.0187535	2.32827E-7	0.0171988	4.0E-5
1079	33555510	7.18355E-10	-0.361648	0.145503	-0.240996	0.330654	1.14278	1.10462	-0.0162619	0.0	0.0171988	4.0E-5
1080	33555511	7.18355E-10	-0.309467	0.159365	-0.242419	-0.0535642	0.83713	1.04921	-0.0155773	0.0	0.0171988	4.0E-5
1081	33555512	7.18355E-10	-0.309478	0.159409	-0.242417	-0.166579	0.757471	0.888482	-0.0155666	0.0	0.0171988	4.0E-5
1082	33555513	7.18355E-10	-0.361309	0.167614	-0.238339	1.01898	1.21021	0.327867	-0.018208	2.08951E-5	0.0171988	4.0E-5
1083	33555514	7.18355E-10	-0.361451	0.167795	-0.238102	0.263783	-0.2762	0.584461	-0.0185961	6.39309E-6	0.0171988	4.0E-5
1084	33555515	7.18355E-10	0.113586	0.316117	0.22414	0.382579	0.0265879	0.629732	-0.0201716	0.0	0.0171988	4.0E-5
1085	33555516	7.18355E-10	0.136237	-0.262988	-0.0404723	0.400161	0.291627	0.779908	0.00226334	0.0	0.0171988	4.0E-5
1086	33555517	7.18355E-10	0.295885	-0.175703	0.0204931	0.142993	-0.0570526	0.226366	-0.00512256	0.0	0.0171988	4.0E-5
1087	33555518	7.19767E-10	-0.447553	-0.491777	-0.363189	0.640644	0.659582	-0.258578	-0.0162148	1.05374E-5	0.0172203	4.0E-5
1088	33555519	7.19767E-10	-0.443045	-0.487339	-0.366002	0.3391	0.0828239	0.159385	-0.0155403	0.0	0.0172203	4.0E-5
1089	33555520	7.19767E-10	-0.441462	-0.483679	-0.366249	-0.299984	-1.0071	0.821959	-0.0165219	0.0	0.0172203	4.0E-5
1090	33555521	7.19767E-10	0.100789	-0.0424345	0.0561477	0.0967564	0.768111	0.23907	-5.77115E-5	0.0	0.0172203	4.0E-5
1091	33555522	7.19767E-10	0.117732	-0.0491349	0.0567191	-0.427199	-0.192306	0.534353	7.6996E-4	0.0	0.0172203	4.0E-5
1092	33555523	7.19767E-10	-0.359797	-0.049238	-0.42901	0.364193	0.120222	-0.056837	-0.00392184	0.0	0.0172203	4.0E-5
1093	33555524	7.19767E-10	-0.309468	0.159393	-0.24245	-0.418711	0.716821	1.01334	-0.0155643	0.0	0.0172203	4.0E-5
1094	33555525	7.19767E-10	-0.158677	0.248845	0.451811	0.902624	0.163974	-0.562333	-0.0128341	0.0	0.0172203	4.0E-5
1095	33555526	7.19767E-10	-0.121978	0.251594	0.384412	0.0737701	0.787659	-0.82691	-0.0153958	5.36009E-6	0.0172203	4.0E-5
1096	33555527	7.19767E-10	0.106337	0.357783	0.460213	0.874435	0.134861	-2.03879	-0.0227577	0.0	0.0172203	4.0E-5
1097	33555528	7.19767E-10	-0.0884458	0.230562	-0.225611	-0.948813	0.134576	-0.379563	-0.00966539	0.0	0.0172203	4.0E-5
1098	33555529	7.19767E-10	-0.431811	0.303917	0.419007	0.391838	0.0911852	-0.00919366	-0.00826338	0.0	0.0172203	4.0E-5
1099	33555530	7.19767E-10	0.393401	0.303141	0.0716357	-0.569778	0.322469	-0.0477865	-0.0181289	3.17847E-6	0.0172203	4.0E-5
1100	33555531	7.19767E-10	0.295637	-0.175708	0.0203745	0.516191	-0.138421	0.689035	-0.00516823	0.0	0.0172203	4.0E-5
1101	33555532	7.21266E-10	-0.365474	0.130599	-0.242024	0.672509	1.31566	0.168077	-0.0117522	0.0	0.0172419	4.0E-5
1102	33555533	7.21266E-10	-0.397546	-0.305932	-0.449312	0.161919	-0.123899	0.603486	-0.00676973	0.0	0.0172419	4.0E-5
1103	33555534	7.21266E-10	-0.282749	0.160528	-0.204566	0.201265	1.08246	0.163624	-0.0174004	0.0	0.0172419	4.0E-5
1104	33555535	7.21266E-10	-0.249942	0.221265	-0.189444	-0.465219	-0.379175	-1.12765	-0.0181812	0.0	0.0172419	4.0E-5
1105	33555536	7.21266E-10	0.295624	-0.175665	0.0204906	0.720186	-0.267371	0.440209	-0.00516187	0.0	0.0172419	4.0E-5
1106	33555537	7.21266E-10	-0.214452	-0.494541	-0.0279496	-0.567759	-0.532046	-0.22653	-0.00813534	0.0	0.0172419	4.0E-5
1107	33555538	7.21266E-10	-0.213674	0.223694	-0.238566	-0.354802	0.188109	0.103309	-0.0177839	0.0	0.0172419	4.0E-5
1108	33555539	7.21266E-10	-0.134653	0.401149	0.282896	-0.0466913	-0.617289	0.12318	-0.0118162	0.0	0.0172419	4.0E-5
1109	33555540	7.22866E-10	-0.309436	0.159342	-0.242458	-0.043299	1.03341	0.846953	-0.0155755	0.0	0.0172634	4.0E-5
1110	33555541	7.22866E-10	-0.309245	0.159543	-0.242415	-0.274736	0.778237	0.491228	-0.015481	0.0	0.0172634	4.0E-5
1111	33555542	7.22866E-10	-0.262602	-0.470234	0.0305274	0.742708	-1.33368	0.395958	-0.00852459	0.0	0.0172634	4.0E-5
1112	33555543	7.22866E-10	0.0759771	-0.365544	0.322245	-0.0759016	0.0874417	-0.482549	-0.00834022	0.0	0.0172634	4.0E-5
1113	33555544	7.22866E-10	-0.305411	0.218958	-0.254933	0.261352	-0.11795	1.39826	-0.0203349	2.97574E-5	0.0172634	4.0E-5
1114	33555545	7.22866E-10	-0.305784	0.219266	-0.255209	1.21381	0.389028	-0.176725	-0.0195749	0.0	0.0172634	4.0E-5
1115	33555546	7.22866E-10	-0.284201	0.421196	-0.0775227	-0.178436	-0.0291289	0.576398	-0.0115237	0.0	0.0172634	4.0E-5
1116	33555547	7.22866E-10	0.136294	-0.263098	-0.0398122	0.315104	-0.121067	0.36992	0.0022284	0.0	0.0172634	4.0E-5
1117	33555548	7.22866E-10	0.427249	-0.118668	0.206914	-1.00168	-0.359744	-0.535243	-0.00659652	0.0	0.0172634	4.0E-5
1118	33555549	7.24584E-10	-0.443129	-0.487578	-0.365969	0.39983	0.159924	-0.104096	-0.0155056	0.0	0.017285	4.0E-5
1119	33555550	7.24584E-10	-0.364778	0.134255	-0.241152	0.233054	0.746423	0.782892	-0.0120148	0.0	0.017285	4.0E-5
1120	33555551	7.24584E-10	-0.309496	0.159429	-0.242432	-0.210645	0.810465	0.84894	-0.0155486	0.0	0.017285	4.0E-5
1121	33555552	7.24584E-10	-0.262925	-0.470538	0.03092	-0.144135	-0.990516	-0.989112	-0.00904011	0.0	0.017285	4.0E-5
1122	33555553	7.24584E-10	-0.453604	-0.225871	-0.474135	0.159158	-1.72502	0.615987	-0.00507814	0.0	0.017285	4.0E-5
1123	33555554	7.24584E-10	-0.43436	-0.192992	-0.495766	-0.0399287	-1.04821	0.683901	-9.61264E-4	0.0	0.017285	4.0E-5
1124	33555555	7.24584E-10	-0.315746	-0.0530356	-0.467157	-0.65455	-0.728124	0.324866	-0.00452548	0.0	0.017285	4.0E-5
1125	33555556	7.24584E-10	0.113658	0.315976	0.224049	0.159213	-0.0192283	0.205606	-0.0201271	0.0	0.017285	4.0E-5
1126	33555557	7.24584E-10	-0.305161	0.219079	-0.254963	0.42025	-0.470984	0.704832	-0.0204664	0.0	0.017285	4.0E-5
1127	33555558	7.24584E-10	0.348469	-0.486693	0.0227609	-0.0352518	-0.437708	0.097366	-0.00880308	0.0	0.017285	4.0E-5
1128	33555559	7.24584E-10	0.168636	0.400133	0.13987	0.0654303	-0.406482	0.252232	-0.0158965	0.0	0.017285	4.0E-5
1129	33555560	7.24584E-10	0.120513	0.305147	0.44375	0.123787	0.319437	-0.872296	-0.0198402	0.0	0.017285	4.0E-5
1130	33555561	7.24584E-10	0.177842	0.342454	0.427974	0.362	0.0845454	0.319814	-0.0270349	1.26191E-6	0.017285	4.0E-5
1131	33555562	7.24584E-10	0.393382	0.303111	0.0716433	-0.52957	0.383997	-0.0176992	-0.0181226	0.0	0.017285	4.0E-5
1132	33555563	7.24584E-10	0.279372	0.304326	0.367228	-0.288522	0.360111	0.48414	-0.0174527	0.0	0.017285	4.0E-5
1133	33555564	7.26442E-10	-0.450391	-0.495218	-0.354621	0.348494	0.323169	-0.787641	-0.014042	0.0	0.0173065	4.0E-5
1134	33555565	7.26442E-10	-0.362727	0.168065	-0.237725	1.66032	0.149153	-0.390888	-0.0171863	0.0	0.0173065	4.0E-5
1135	33555566	7.26442E-10	-0.328217	0.206789	-0.241002	0.979788	-0.167627	-0.227482	-0.0180803	0.0	0.0173065	4.0E-5
1136	33555567	7.26442E-10	-0.309421	0.159363	-0.242517	-0.656337	1.32344	1.44105	-0.0155499	0.0	0.0173065	4.0E-5
1137	33555568	7.26442E-10	0.110021	0.357393	0.455957	-0.251369	0.167127	-0.448162	-0.0212694	0.0	0.0173065	4.0E-5
1138	33555569	7.26442E-10	-0.314562	0.294207	-0.178992	-0.1902	-1.39109	0.276084	-0.0169105	0.0	0.0173065	4.0E-5
1139	33555570	7.26442E-10	-0.113153	0.262134	0.360219	0.909411	0.174121	-0.0160582	-0.0147298	0.0	0.0173065	4.0E-5
1140	33555571	7.26442E-10	0.326151	0.0316717	-0.418777	0.158401	0.564862	0.476546	-0.00175625	8.13175E-7	0.0173065	4.0E-5
1141	33555572	7.28474E-10	-0.447356	-0.491885	-0.363206	0.198692	0.242132	-0.246119	-0.0163315	1.25275E-5	0.0173281	4.0E-5
1142	33555573	7.28474E-10	-0.450492	-0.274958	-0.4881	0.239968	-0.139295	1.12296	-0.00553233	0.0	0.0173281	4.0E-5
1143	33555574	7.28474E-10	0.273884	0.136697	-0.0869385	-0.0566628	0.535855	0.440623	-0.00853719	3.99536E-6	0.0173281	4.0E-5
1144	33555575	7.28474E-10	0.494987	-0.459523	-0.277671	0.153347	-0.0498484	0.205972	-0.0111218	0.0	0.0173281	4.0E-5
1145	33555576	7.28474E-10	0.109159	0.35724	0.456656	-0.211955	-0.11094	-0.356138	-0.0215813	0.0	0.0173281	4.0E-5
1146	33555577	7.28474E-10	-0.250344	0.222646	-0.205243	-0.452177	-0.381585	-0.112408	-0.0192195	0.0	0.0173281	4.0E-5
1147	33555578	7.30728E-10	-0.0494516	-0.411091	-0.315879	-0.138783	-0.587172	-0.218647	-2.51134E-4	0.0	0.0173496	4.0E-5
1148	33555579	7.30728E-10	-0.361904	0.14567	-0.241	-0.411629	0.346071	-0.00724442	-0.0160484	0.0	0.0173496	4.0E-5
1149	33555580	7.30728E-10	-0.361557	0.145577	-0.241239	-0.0243073	0.886401	0.701892	-0.0162172	0.0	0.0173496	4.0E-5
1150	33555581	7.30728E-10	-0.31627	-0.048012	-0.469342	-0.401632	-1.10929	0.685132	-0.00387056	3.63333E-6	0.0173496	4.0E-5
1151	33555582	7.30728E-10	-0.359666	-0.0491284	-0.429026	0.344951	-0.155775	0.0503184	-0.00387552	1.22269E-5	0.0173496	4.0E-5
1152	33555583	7.30728E-10	-0.360027	-0.0544546	-0.411275	-0.0476116	1.15273	-0.468821	-0.00413469	0.0	0.0173496	4.0E-5
1153	33555584	7.30728E-10	0.186133	0.377144	-0.375111	0.264915	0.270103	-0.764015	-0.0113714	0.0	0.0173496	4.0E-5
1154	33555585	7.30728E-10	0.0741671	-0.357564	0.319808	0.0633549	-0.398915	-0.0888557	-0.00786022	0.0	0.0173496	4.0E-5
1155	33555586	7.30728E-10	0.451225	0.257759	0.187865	-0.212307	-0.579423	0.109214	-0.0171235	3.22532E-6	0.0173496	4.0E-5
1156	33555587	7.30728E-10	0.358213	-0.0937293	0.222338	0.339867	0.381683	-0.450646	-0.00939294	2.45597E-7	0.0173496	4.0E-5
1157	33555588	7.30728E-10	-0.304714	0.21901	-0.255063	-0.74582	-1.07716	0.259682	-0.019943	0.0	0.0173496	4.0E-5
